"Journal Data Filtered By:  Selected Categories: ENGINEERING, ELECTRICAL & ELECTRONIC Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2024 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2024 JIF,JIF Quartile,2024 JCI,% of Citable OA
"Advances in Electrical and Computer Engineering","ADV ELECTR COMPUT EN","UNIV SUCEAVA, FAC ELECTRICAL ENG","1582-7445","1844-7600","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","462","0.7","Q4","0.13","66.94"%,
"INTEGRATED FERROELECTRICS","INTEGR FERROELECTR","TAYLOR & FRANCIS LTD","1058-4587","1607-8489","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,805","0.7","Q4","0.13","0"%,
"Electrica","ELECTRICA","AVES","2619-9831","2619-9831","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","200","0.6","Q4","0.19","98.94"%,
"IEICE TRANSACTIONS ON COMMUNICATIONS","IEICE T COMMUN","IEICE-INST ELECTRONICS INFORMATION COMMUNICATION ENGINEERS","0916-8516","1745-1345","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,231","0.6","Q4","0.16","0"%,
"INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING","INT J SOFTW ENG KNOW","WORLD SCIENTIFIC PUBL CO PTE LTD","0218-1940","1793-6403","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","543","0.6","Q4","0.14","1.33"%,
"IEICE TRANSACTIONS ON ELECTRONICS","IEICE T ELECTRON","IEICE-INST ELECTRONICS INFORMATION COMMUNICATION ENGINEERS","0916-8524","1745-1353","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","987","0.6","Q4","0.13","0"%,
"APPLIED COMPUTATIONAL ELECTROMAGNETICS SOCIETY JOURNAL","APPL COMPUT ELECTROM","APPLIED COMPUTATIONAL ELECTROMAGNETICS SOC","1054-4887","1943-5711","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","934","0.6","Q4","0.12","13.86"%,
"ELECTRICAL ENGINEERING IN JAPAN","ELECTR ENG JPN","WILEY","0424-7760","1520-6416","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","598","0.6","Q4","0.09","0"%,
"International Journal of Power and Energy Systems","INT J POWER ENERGY S","ACTA PRESS","1078-3466","1710-2243","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","59","0.6","Q4","0.08","0"%,
"Advances in Multimedia","ADV MULTIMED","WILEY","1687-5680","1687-5699","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","345","0.5","Q4","0.16","99.75"%,
"SICE Journal of Control Measurement and System Integration","SICE J CONTROL MEAS","TAYLOR & FRANCIS LTD","1882-4889","1884-9970","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","239","0.5","Q4","0.14","99.01"%,
"Journal of Nanoelectronics and Optoelectronics","J NANOELECTRON OPTOE","AMER SCIENTIFIC PUBLISHERS","1555-130X","1555-1318","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","787","0.5","Q4","0.12","0"%,
"Electrical Control and Communication Engineering","ELECTR CONTROL COMMU","RTU PRESS","2255-9140","2255-9159","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","65","0.5","Q4","0.11","100"%,
"Recent Advances in Electrical & Electronic Engineering","RECENT ADV ELECTR EL","BENTHAM SCIENCE PUBL LTD","2352-0965","2352-0973","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","270","0.5","Q4","0.11","2.48"%,
"Elektrotechnik und Informationstechnik","ELEKTROTECH INFORMAT","SPRINGER WIEN","0932-383X","1613-7620","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","307","0.4","Q4","0.11","53.85"%,
"IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES","IEICE T FUND ELECTR","IEICE-INST ELECTRONICS INFORMATION COMMUNICATION ENGINEERS","0916-8508","1745-1337","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,293","0.4","Q4","0.11","0.53"%,
"International Journal on Smart Sensing and Intelligent Systems","INT J SMART SENS INT","SCIENDO","1178-5608","1178-5608","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","421","0.4","Q4","0.11","100"%,
"Przeglad Elektrotechniczny","PRZ ELEKTROTECHNICZN","WYDAWNICTWO SIGMA-NOT SP ZOO","0033-2097","2449-9544","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,932","0.4","Q4","0.1","0"%,
"Electronics and Communications in Japan","ELECTR COMMUN JPN","WILEY","1942-9533","1942-9541","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","409","0.4","Q4","0.08","0"%,
"JOURNAL OF COMMUNICATIONS TECHNOLOGY AND ELECTRONICS","J COMMUN TECHNOL EL+","PLEIADES PUBLISHING INC","1064-2269","1555-6557","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","769","0.4","Q4","0.08","1.2"%,
"ITE Transactions on Media Technology and Applications","ITE TRANS MEDIA TECH","INST IMAGE INFORMATION & TELEVISION ENGINEERS","2186-7364","2186-7364","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","141","0.3","Q4","0.11","36.84"%,
"EMITTER-International Journal of Engineering Technology","EMITTER","POLITEKNIK ELEKTRONIKA NEGERI SURABAYA","2355-391X","2443-1168","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","70","0.3","Q4","0.08","87.04"%,
"IEICE Communications Express","IEICE COMMUN EXPRESS","IEICE-INST ELECTRONICS INFORMATION COMMUNICATION ENGINEERS","2187-0136","2187-0136","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","272","0.3","Q4","0.08","96.88"%,
"Light & Engineering","LIGHT ENG","ZNACK PUBLISHING HOUSE","0236-2945","N/A","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","228","0.3","Q4","0.08","3.1"%,
"International Journal of Autonomous and Adaptive Communications Systems","INT J AUTON ADAPT CO","INDERSCIENCE ENTERPRISES LTD","1754-8632","1754-8640","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","72","0.3","Q4","0.06","1.06"%,
"University Politehnica of Bucharest Scientific Bulletin Series C-Electrical Engineering and Computer Science","U POLITEH BUCH SER C","POLYTECHNIC UNIV BUCHAREST","2286-3540","2286-3559","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","238","0.3","Q4","0.05","0"%,
"MICROWAVE JOURNAL","MICROWAVE J","HORIZON HOUSE PUBLICATIONS INC","0192-6225","N/A","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","392","0.3","Q4","0.04","0"%,
"Elektrotehniski Vestnik","ELEKTROTEH VESTN","ELECTROTECHNICAL SOC SLOVENIA","0013-5852","2232-3236","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","91","0.2","Q4","0.04","0"%,
"Journal of Active and Passive Electronic Devices","J ACT PASSIV ELECTRO","OLD CITY PUBLISHING INC","1555-0281","1555-029X","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","29","0.2","Q4","0.03","0"%,
"Visnyk NTUU KPI Seriia-Radiotekhnika Radioaparatobuduvannia","VISNYK NTUU KPI SER-","NATL TECHNICAL UNIV UKRAINE, KYIV POLYTECHNIC INST","2310-0389","2310-0389","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","15","0.1","Q4","0.06","72.53"%,

Copyright (c) 2025 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
